ASV_ID	Domain	Phylum	Class	Order	Family	Genus	Species	Confidence
792889928cca54f5760d936ea6489821	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	 Saprospiraceae	 uncultured	 bacterium_episymbiont	0.9999899951060329
7936ce26fb9f5986a46e03d0a4d746ae	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Clostridium_sensu_stricto_1		0.9999999205037672
794af9d3c9f9890feba9eff1ec61cf3a	Bacteria	 Planctomycetota	 Planctomycetes	 Pirellulales	 Pirellulaceae	 uncultured		0.9920593529045685
7958dd98cfbbdc096240cd1dc4531423	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Rikenellaceae	 Alistipes	 Alistipes_shahii	0.8638088530228604
79595ed0f52a28215d854cba1c399c97	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rickettsiales	 Mitochondria	 Mitochondria	 uncultured_bacterium	0.9999864058276584
795a94ae32daace7acaee5d3c78750bd	Bacteria	 Proteobacteria	 Gammaproteobacteria					0.988102204
7972d4bec87b8577ad9b5cbb1ab73d10	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	 Cyclobacteriaceae	 uncultured	 uncultured_bacterium	0.7685629690606236
797e70155adafa2a9f9f7dbbeddac41a	Bacteria	 Planctomycetota	 Planctomycetes	 Pirellulales	 Pirellulaceae	 Pir4_lineage		0.9500077683639065
7982fb030d68ed5b03c5215a61ddd67e	Bacteria	 Latescibacterota	 Latescibacterota	 Latescibacterota	 Latescibacterota	 Latescibacterota		0.9999999818835081
79841b1b06278e043f86607b44512aac	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	 Saprospiraceae	 uncultured	 uncultured_Sphingobacteriales	0.997505454
7988425e3b212aec3b0ea319166795f3	Bacteria	 Cyanobacteria	 Cyanobacteriia	 Chloroplast	 Chloroplast	 Chloroplast		0.9999999801396852
7990db6b9bdefc7890e834e16d5b9b42	Bacteria	 Proteobacteria	 Alphaproteobacteria	 SAR11_clade				1.0000000000000044
7990e730f974271ebfd7e3a8a0cfc948	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae	 NS4_marine_group	 uncultured_Bacteroidetes	0.7187498599712243
7994347af5ffa9937d9ff6112c8e763b	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Puniceispirillales	 SAR116_clade	 Candidatus_Puniceispirillum	 uncultured_bacterium	0.8987847493890024
799a3c5effeb3831c5aeb280506f1438	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae	 NS4_marine_group	 unidentified_marine	0.888879152
79a968afa3f5c59fe3f7306081495eef	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	 Saprospiraceae	 Phaeodactylibacter	 uncultured_Bacteroidetes	0.7819785337684507
79d8a0e241636574c52c9e7c83c22741	Bacteria	 Bdellovibrionota	 Bdellovibrionia	 Bdellovibrionales	 Bdellovibrionaceae	 OM27_clade	 uncultured_bacterium	0.9465152471994104
79e3ac10a2d72159ce7374eda836582d	Archaea	 Thermoplasmatota	 Thermoplasmata	 Marine_Group_II	 Marine_Group_II	 Marine_Group_II	 marine_metagenome	0.9532512821805984
79e94484c6519c605ce94a52fea48ea2	Bacteria	 Planctomycetota	 Planctomycetes	 Pirellulales	 Pirellulaceae	 Pirellula	 Planctomycetes_bacterium	0.9419879218045708
79f5a5a2886e40d83b7190a1bf494956	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Rikenellaceae	 Anaerocella		0.9999999999598816
79fe7b843ad580b16a8cad03ad0ab0ce	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Cryomorphaceae	 NS10_marine_group	 uncultured_Bacteroidetes/Chlorobi	0.715261649
7a06e1299fc6be2fe8a0cc76579c4464	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Dysgonomonadaceae	 Dysgonomonas		0.9999999998320914
7a0d3a7738f74422f8c9fce2dd8e1a15	Bacteria	 Planctomycetota	 Planctomycetes	 Pirellulales	 Pirellulaceae	 uncultured		0.999999985
7a17392afc655c1eeba0633ecff2c07d	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Gammaproteobacteria_Incertae_Sedis	 Unknown_Family	 Candidatus_Berkiella	 uncultured_bacterium	0.9570700424113375
7a178cbabc1e1e3246dc27647eb77b59	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Verrucomicrobiales	 Rubritaleaceae	 Roseibacillus		0.9999999999934669
7a1f30ed6bfaccc46867252d1a0a3ad7	Bacteria	 Cyanobacteria	 Cyanobacteriia	 Chloroplast	 Chloroplast	 Chloroplast	 Aureococcus_anophagefferens	0.991210211
7a427dfc693e1fe8df168251e5f53024	Bacteria	 Firmicutes	 Clostridia	 Clostridia_vadinBB60_group	 Clostridia_vadinBB60_group	 Clostridia_vadinBB60_group	 uncultured_bacterium	0.9977336540787399
7a42de6f7a028a52b4ebf38e23483d85	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae			1
7a48ff272b417432b99894a01abcd846	Bacteria	 Firmicutes	 Clostridia	 Clostridia_UCG-014	 Clostridia_UCG-014	 Clostridia_UCG-014		0.9999999999923879
7a592a87accd714c6faae6ade2aa1b0b	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae			0.9999999997176118
7a5ffde7da5e495a24f4eb31ef57ec08	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Woeseiaceae	 Woeseia		0.9351996144947774
7a62aeab3aa688b4a647e72c5bd8c787	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 Rhodospirillaceae	 uncultured	 uncultured_Alphaproteobacteria	0.9999917799504401
7a6cc517f3aa1c6e743202c30331c4e1	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rickettsiales	 Mitochondria	 Mitochondria		0.8522219031263633
7a6e6eb4d5a28e22eefcdcb0119477a8	Bacteria	 Bacteroidota	 Bacteroidia	 Sphingobacteriales	 KD1-131	 KD1-131	 uncultured_organism	0.7519750798025484
7a732eb10dc5d4a951cf7e98cce576f6	Bacteria	 Cyanobacteria	 Cyanobacteriia	 Chloroplast	 Chloroplast	 Chloroplast	 Aureococcus_anophagefferens	0.9999457824629538
7a7697e2966c9b1310a80ba7239078c9	Bacteria	 Firmicutes	 Negativicutes	 Acidaminococcales	 Acidaminococcaceae	 uncultured	 uncultured_bacterium	0.9988359954263362
7a7ac40b08f9a40f905485296442337e	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Parvibaculales	 OCS116_clade	 OCS116_clade		1
7a7eeb8788ade5050a14b3d411e7f29a	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Cryomorphaceae	 NS10_marine_group		0.9973907384727932
7a7fe190075c0fe1cea92bd697d13892	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Nitrosomonadaceae	 Ellin6067		0.999999997
7aa69e82df6183bab4b3dbf888d0ab3d	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Cryomorphaceae	 uncultured	 uncultured_Owenweeksia	0.8160732787191414
7aa7a0bba11881cb23980f71800171ef	Bacteria	 Planctomycetota	 Planctomycetes	 Planctomycetales	 Rubinisphaeraceae	 uncultured	 uncultured_planctomycete	0.9950185978142414
7ab6a55bddbc81601279ff48da02d13f	Bacteria	 Proteobacteria	 Gammaproteobacteria					0.9996263009852016
7ab975e0ecb67dd5841cadc0eab389f2	Bacteria	 Bdellovibrionota	 Oligoflexia	 Oligoflexales	 uncultured	 uncultured		0.9999986456642849
7ac5e4686aaa93141ddfe48192a56809	Bacteria	 Cyanobacteria	 Cyanobacteriia	 Chloroplast	 Chloroplast	 Chloroplast	 uncultured_marine	0.8367727973133233
7ac9047b8f42a496b1640c20ea18156a	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas		0.9999181086937025
7ae5d8bb06331a685126f8967bdb58e4	Bacteria	 Patescibacteria	 Saccharimonadia	 Saccharimonadales	 Saccharimonadales	 Saccharimonadales	 uncultured_bacterium	0.9915890934441322
7af252755abb84ae0ed894a046d09282	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	 Cyclobacteriaceae	 uncultured	 uncultured_sediment	0.8856597722525829
7affd52b181f6994fcfab7dc07ab34ca	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Crocinitomicaceae	 Fluviicola		0.9966260437482364
7b00441dc03ea370c75987cb26f2f5b8	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Micavibrionales	 Micavibrionaceae	 uncultured	 uncultured_bacterium	0.9929530682408543
7b2210f0a5f5d402e93fc3753b733590	Bacteria							0.9998424134583468
7b3e769cd38b4e81c78676d8b18c06a1	Bacteria	 Planctomycetota	 vadinHA49	 vadinHA49	 vadinHA49	 vadinHA49	 uncultured_bacterium	0.9941862486733118
7b450113f4e9ecbdd338966135c6510a	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae	 Hydrogenophaga		0.7335294143724062
7b537cb506a2ba58947e0d15ea109ce4	Bacteria	 Cyanobacteria	 Cyanobacteriia	 Chloroplast	 Chloroplast	 Chloroplast		0.9993852989487347
7b5acee65b87d5a17eaa8b32d3e46cfe	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Diplorickettsiales	 Diplorickettsiaceae	 Aquicella		0.9999999998249665
7b5d45de5b13f6ccf43a0a416a791840	Bacteria	 Proteobacteria	 Gammaproteobacteria	 HOC36	 HOC36	 HOC36	 uncultured_bacterium	0.9996675990985524
7b61f7375dbf2d3f3dbb67fc0b91e067	Bacteria	 Synergistota	 Synergistia	 Synergistales	 Synergistaceae	 Thermovirga		0.9999999999974862
7b70851c6e9ff055fa61e2fba4f2981c	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Marinifilaceae	 Marinifilum	 Bacteroidetes_bacterium	0.834148784
7b7f72b952c0cde58081547e8fb50d0e	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Cryomorphaceae	 Vicingus		0.9999990308155636
7b7f8afaafb3a6de183ee9bcff56d9a7	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Gammaproteobacteria_Incertae_Sedis	 Unknown_Family	 Marinicella		0.9999998040390526
7b845777458312245375dd496fdbdf2d	Bacteria							0.9999999985662142
7b86c58015c7af9de7109420a21a378b	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae	 Robiginitalea	 uncultured_bacterium	0.9276455040091987
7b985ca512e457bebe48871ffb873c1d	Archaea	 Nanoarchaeota	 Nanoarchaeia	 Woesearchaeales	 Woesearchaeales	 Woesearchaeales	 uncultured_bacterium	0.9997039743010117
7ba99fe71494d6491d05f0205f930deb	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Prevotellaceae	 Prevotella		0.9999999680532091
7bc5d6c0df922d9766a94b78a8cb9f50	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 NS9_marine_group	 NS9_marine_group	 uncultured_Bacteroidetes	0.704655693
7bd79b51de246b00b0d61ab97e569efa	Bacteria	 Bacteroidota	 Bacteroidia	 Sphingobacteriales	 Sphingobacteriaceae	 Pedobacter	 Pedobacter_cryoconitis	0.9687564385032369
7be298b9158a2c1e0379d66103759f0a	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Piscirickettsiales	 Piscirickettsiaceae	 Candidatus_Endoecteinascidia	 uncultured_gamma	0.8546889097119963
7be2f98285f4c09b233ee8a17487c455	Bacteria	 Desulfobacterota	 Desulfuromonadia	 Sva1033	 Sva1033	 Sva1033		0.9999987755051718
7be8ddfff2fac1d9d87e459ac90382cb	Bacteria	 Firmicutes	 Bacilli	 Izemoplasmatales	 Izemoplasmataceae	 Izemoplasmataceae	 uncultured_bacterium	0.8385329098316556
7bf3ef03b18077d319b0141ae92e09be	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rickettsiales	 Rickettsiaceae	 Candidatus_Megaira	 uncultured_bacterium	0.7159571464184492
7bf70d1d868133fc82303b1f3fd3317c	Bacteria	 Planctomycetota	 Planctomycetes	 Pirellulales	 Pirellulaceae	 Pirellula	 Planctomycetes_bacterium	0.800313306
7bff8236d4f470a4c3d521ba756d5a97	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Marinilabiliaceae	 Carboxylicivirga	 uncultured_Bacteroidetes	0.9986206713512678
7c1b3c04a8c0b3680b10f57fe35a2f03	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Coxiellales	 Coxiellaceae	 Coxiella	 uncultured_bacterium	0.7180168686094929
7c2625268fb830d67919b62aefbd894c	Bacteria	 Bacteroidota	 Bacteroidia	 Sphingobacteriales	 Lentimicrobiaceae	 Lentimicrobium		0.9999999999999776
7c27b8d058831e12255075a55e16a9c4	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae	 NS5_marine_group		0.9999570668320563
7c3b82f854d16d7a3b48233f8560a286	Spike	Spike	Spike	Spike	Spike	Spike	Spike	0.6697446981096976
7c49cc94b800e0e63489184774ddc57c	Bacteria	 Desulfobacterota	 uncultured	 uncultured	 uncultured	 uncultured	 uncultured_delta	0.9873588212045765
7c4b68fa325eb830ea918ef59952925d	Bacteria	 Bdellovibrionota	 Bdellovibrionia	 Bdellovibrionales	 Bdellovibrionaceae	 OM27_clade		0.9999999024416997
7c5922726f0bf58aee4dea018bb7a892	Bacteria	 Bacteroidota	 Kapabacteria	 Kapabacteriales	 Kapabacteriales	 Kapabacteriales	 uncultured_organism	0.778774651
7c7eef99668a122f121871515e4bddc9	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Oxalobacteraceae			0.9999728826993983
7c821085a5548386a8d91fe359fa3ff3	Bacteria	 Fusobacteriota	 Fusobacteriia	 Fusobacteriales	 Fusobacteriaceae	 Fusobacterium	 Fusobacterium_periodonticum	0.9572768864072485
7c82221ed1b87688de359ef79dd34a05	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Marinifilaceae	 Butyricimonas		0.9998313727811039
7c8dd6badd1d771ddf0520bebb1866c3	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 NS9_marine_group	 NS9_marine_group		0.9999999999216821
7c9c44b01dce94adb1adb7d6983f7b48	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Coxiellales	 Coxiellaceae	 Coxiella		0.9999862909337041
7c9dd139c77faee80c25b39ae86fbd49	Unassigned							0.6834777454002136
7cb048d8fb77ad8ccb85836f1a1ad8c1	Spike	Spike	Spike	Spike	Spike	Spike	Spike	0.5981117545740965
7cba6dba1cca72ed94f1808cbceeeab0	Archaea	 Nanoarchaeota	 Nanoarchaeia	 Woesearchaeales	 SCGC_AAA011-D5	 SCGC_AAA011-D5		0.9750055384007409
7cc3900f380fd5182a6165c83cda335b	Bacteria	 Bacteroidota	 Bacteroidia					0.9995550455656443
7cce1433c939e85105e046c77faf9556	Bacteria	 Fusobacteriota	 Fusobacteriia	 Fusobacteriales	 Fusobacteriaceae	 Fusobacterium	 Fusobacterium_mortiferum	0.9690632440865686
7ce12788fd2f8479636e23aae67e09c8	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Barnesiellaceae	 Barnesiella		0.9999999998582736
7ce20a4ba89f02bb855bfad739247417	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Crocinitomicaceae	 Fluviicola		0.9892637494237664
7ceaaf8b45db2ac02f056e86ea148c07	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Tannerellaceae	 Parabacteroides		0.9999999999897304
7cf00a42d4b5f589682317ddf612c960	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae			0.999999998
7cf646268d585e5e301335a81bdeb0be	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	 uncultured	 uncultured	 uncultured_Bacteroidetes	0.9811664371855306
7d13dad4cb9c4076e81815e263c1e9bf	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Micavibrionales	 Micavibrionaceae	 uncultured	 uncultured_bacterium	0.9976936884984476
7d156d3ad81731b6ef4cb379191daffd	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	 Cyclobacteriaceae	 uncultured		0.9122641890601243
7d1a9a5a531883f14092a76e7a9543a2	Bacteria	 Bdellovibrionota	 Bdellovibrionia	 Bacteriovoracales	 Bacteriovoracaceae	 Peredibacter	 uncultured_Peredibacter	0.9345286649785024
7d1d22cccf5bbddcc5d6841f81813a24	Bacteria	 Firmicutes						0.9172434220667053
7d20dce8a0bab4c312865688129bbcc2	Bacteria	 Verrucomicrobiota	 Omnitrophia	 Omnitrophales	 Omnitrophaceae	 Candidatus_Omnitrophus	 uncultured_bacterium	0.8239327587318217
7d25583239c741d44264523e21f80025	Bacteria	 Cyanobacteria	 Cyanobacteriia	 Chloroplast	 Chloroplast	 Chloroplast	 Phalacroma_mitra	0.8111280149867263
7d32d7d68a9cfa12e75b849f7273ef0b	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Crocinitomicaceae	 Fluviicola		0.9643041020679566
7d3b594a69dfa4b704069967b940d4a8	Bacteria	 Cyanobacteria	 Cyanobacteriia	 Chloroplast	 Chloroplast	 Chloroplast		0.9999999788521896
7d4fe8a2213cdbc0ab8b91a105ac61ab	Bacteria	 Bacteroidota	 Bacteroidia	 Sphingobacteriales	 Lentimicrobiaceae	 Lentimicrobiaceae		0.9999006083421733
7d543c7df5289667437beb33a5d9fdb1	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	 Spirosomaceae	 Flectobacillus	 Flectobacillus_sp.	0.9082304817241016
7d6dfe363a7cf76f43809895203f97e5	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Bacteroidetes_BD2-2	 Bacteroidetes_BD2-2	 uncultured_bacterium	0.7675763581096797
7d76b7a3af2c2b69dffa4901720940ca	Bacteria	 Proteobacteria						0.7567875177005726
7d7e314981ff01ea8ab9bb2c66922b38	Bacteria							0.999015366
7d8384c6bde42c97ed05a9e7b2a8081c	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Aeromonadales	 Aeromonadaceae	 Tolumonas	 Tolumonas_auensis	0.7732922045743044
7daabab20b86a3613c440a0c39b05019	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Octadecabacter	 uncultured_marine	0.9633802557412455
7db4db6c2a5f0514653c476f2685e6fb	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae			0.9999998519652407
7dcfec7f07925a0bd27237c6538cd34b	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	 Cyclobacteriaceae	 uncultured		0.9976646292495149
7dd28c2d117f1c73697c73013d0d73eb	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Arenicellales	 Arenicellaceae	 uncultured	 uncultured_sediment	0.7633683873101822
7dd2c9db3bd8a47774e6be8cf7a651e3	Bacteria	 Cyanobacteria	 Cyanobacteriia	 Chloroplast	 Chloroplast	 Chloroplast	 uncultured_prymnesiophyte	0.8879940744889283
7dd511437f5df0313c4c8f24f3b1dcf4	Bacteria	 Cyanobacteria	 Cyanobacteriia	 Chloroplast	 Chloroplast	 Chloroplast	 Epipyxis_sp.	0.7548150590191836
7dd7c7f279093563d1a4d44ade8c5d64	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Opitutales	 Puniceicoccaceae	 MB11C04_marine_group		0.9999999997307882
7de63999aa5a42c10ac67040be5e148d	Bacteria	 Desulfobacterota	 Desulfuromonadia	 PB19	 PB19	 PB19	 uncultured_bacterium	0.9670448561021561
7de67b5738e814fa38f16a25176cf41a	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae	 Lutibacter	 Lutibacter_sp.	0.7703786522230374
7de95bebf7f9296ffd9373d61db723ec	Archaea	 Euryarchaeota	 Thermococci	 Methanofastidiosales	 uncultured	 uncultured	 uncultured_sediment	0.9998939132223534
7deebb650cbee58b84bca4423c9d0bcb	Bacteria	 Bacteroidota	 Bacteroidia					0.9999978405700211
7dfe8b1fe9dc5b1ef04134a97c897297	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	 uncultured	 uncultured	 uncultured_soil	0.8338757545966026
7e048ef772408ddb7e3b9a16e743a82a	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Roseobacter_clade_NAC11-7_lineage		0.9679438253472537
7e0fd5396742b289d5d337da2894262a	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas		0.9999813935384227
7e1b1aeffe7e6424edb6f1436728c15c	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas		0.9999907738382169
7e5340dea51bfd59b29795487da71dd6	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae			0.9858751137788543
7e55b55990ece8e6f73b7eeb4c61b44d	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae	 [Eubacterium]_eligens_group		0.9999838739618057
7e635977ed88b9a5c8a416d005cd6d69	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Oceanospirillales	 Pseudohongiellaceae	 Pseudohongiella	 uncultured_gamma	0.979463351
7e763f97ac32757e5fb29b7372c6408d	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	 uncultured	 uncultured	 uncultured_Saprospiraceae	0.7108334344365731
7e7c4244150c3106d4d6a030db6baf17	Bacteria	 Planctomycetota	 Planctomycetes	 Pirellulales	 Pirellulaceae	 Bythopirellula	 uncultured_bacterium	0.9939086432292082
7e7de8fba5d2e7074879f8d840a54d58	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	 Cyclobacteriaceae	 Algoriphagus		0.9999999994080138
7e7f0fc76aaca8a0e79d6642759d338a	Bacteria	 Acidobacteriota	 Acidobacteriae	 Subgroup_2	 Subgroup_2	 Subgroup_2	 uncultured_Holophaga	0.8440045000628117
7e8ccb07e5cba6d8cdff6a97db2e53a4	Bacteria	 Planctomycetota	 Phycisphaerae	 CCM11a	 CCM11a	 CCM11a	 uncultured_bacterium	0.993518768
7e910d5e678a75688c02aeea864ed182	Bacteria	 Acidobacteriota	 Vicinamibacteria	 Vicinamibacterales	 uncultured	 uncultured	 uncultured_bacterium	0.7496818182096752
7e9b564cdb23389e12e696d8a8d05fc0	Bacteria	 Proteobacteria	 Gammaproteobacteria					0.9992855291043197
7ea7d13f30bd577dfab1aa4f9ec332fc	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Erythrobacter	 Citromicrobium_sp.	0.8964272224966093
7ec9e216c479320b47c2efb12425fe51	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Erythrobacter	 Erythrobacter_marinus	0.914266603
7edf4dd839b21cc455203352bcfa6243	Bacteria	 Proteobacteria	 Gammaproteobacteria	 B2M28	 B2M28	 B2M28	 uncultured_Coxiella	0.9995799973138308
7ee02d472e20839d7348e2bca15fa85b	Bacteria	 Planctomycetota	 Phycisphaerae	 Phycisphaerales	 Phycisphaeraceae	 CL500-3	 uncultured_marine	0.9961571176225014
7ee71f575bf935d3890d3510adf387bc	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae	 uncultured	 uncultured_Flavobacteriia	0.9999755889293271
7eef04f04ce3ca08a6533f7bbda662b7	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	 Spirosomaceae	 Runella		0.7819213058680802
7efa21157a38ce0a13207a8ec449afeb	Archaea	 Nanoarchaeota	 Nanoarchaeia	 Woesearchaeales	 SCGC_AAA011-D5	 SCGC_AAA011-D5	 uncultured_archaeon	0.9967903785297914
7efdedfcaeaad7db59943bc743c0d632	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rickettsiales	 Mitochondria	 Mitochondria	 uncultured_bacterium	0.8319117129675784
7f1586903c51852de3e57f2a963d6d45	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Puniceispirillales	 EF100-94H03	 EF100-94H03	 uncultured_Alphaproteobacteria	0.9477758704264425
7f1661a846d0c782512df61044612b84	Bacteria	 Desulfobacterota	 Desulfobacteria	 Desulfatiglandales	 Desulfatiglandaceae	 Desulfatiglans	 uncultured_bacterium	0.9990432300292524
7f17635d894aae11cd728e39832299e8	Bacteria	 Planctomycetota	 Planctomycetes	 Pirellulales	 Pirellulaceae	 Rhodopirellula	 hydrothermal_vent	0.9875667547481087
7f20ec4a2177f450d6f00e1f46fb9800	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae			0.9999999949288627
7f2ef4c39fa66eba5077a7bdfa834ed8	Bacteria	 Verrucomicrobiota	 Omnitrophia	 Omnitrophales	 koll11	 koll11	 uncultured_bacterium	0.9261455518441797
7f4cb5cb0a8ac2000248cacca8bbde3d	Bacteria	 Chloroflexi	 Dehalococcoidia	 SAR202_clade	 SAR202_clade	 SAR202_clade	 hydrothermal_vent	0.9347996647735618
7f560c7a729562e523c4abf52df207bd	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rickettsiales	 Mitochondria	 Mitochondria	 uncultured_bacterium	0.9717128722735764
7f67a4e077b4a086d3d6e5f50e9dde02	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus		0.9999850073429745
7f6e975e1dc0fa647fc12ab55a4391a2	Bacteria	 Latescibacterota	 Latescibacterota	 Latescibacterota	 Latescibacterota	 Latescibacterota		0.9999999994463494
7f70e97a185ac3142237798a873f6304	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	 Chitinophagaceae	 Ferruginibacter		0.9508019084296404
7f7463b43f54eeca33612b025968e340	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Oceanospirillales	 Halomonadaceae	 Halomonas		0.9999950677999653
7f79952c265a79a1bcd0bb324f2addb0	Bacteria	 Desulfobacterota	 Desulfuromonadia	 PB19	 PB19	 PB19	 uncultured_marine	0.9982045874872423
7f7dfff32ee27de078fbcd2af1405640	Bacteria	 Planctomycetota	 Pla4_lineage	 Pla4_lineage	 Pla4_lineage	 Pla4_lineage	 uncultured_bacterium	0.984429325
7f855e227f666c038ed407bbf26a8e96	Bacteria	 Bacteroidota	 Bacteroidia					0.9999999992442724
7f8f5dc67fad8fcc09d47d84f7dc3028	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Gammaproteobacteria_Incertae_Sedis	 Unknown_Family	 uncultured		0.9999999652137803
7f907d70c0ae2e57bc8b6be709c575c2	Bacteria	 Cyanobacteria	 Cyanobacteriia	 Chloroplast	 Chloroplast	 Chloroplast		0.9999999999925171
7f96146771581aa5da7ad43f2ea4cb81	Bacteria							0.9404878437059669
7f97dd1c5fe77af63e764e961417a4f4	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Verrucomicrobiales	 DEV007	 DEV007		0.9999999799885544
7f9aa2cd20918fd1d56408517393da79	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Ga0077536	 Ga0077536	 Ga0077536	 uncultured_bacterium	0.9978434940223567
